trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3432362.730066646,3281314.249280624,3605139.4636850967,3432362.730066646,3432362.730066646,14715.693924137799,14715.693924137799,14715.693924137799,14715.693924137799,14715.693924137799,14715.693924137799,0.0,0.0,0.0,3447078.4239907837
3432399.061063336,3257112.349565766,3586553.0284742936,3432399.061063336,3432399.061063336,-6616.4113404854015,-6616.4113404854015,-6616.4113404854015,-6616.4113404854015,-6616.4113404854015,-6616.4113404854015,0.0,0.0,0.0,3425782.649722851
3432435.392060026,3258964.324162572,3591048.5624450687,3432435.392060026,3432435.392060026,-9131.099580655082,-9131.099580655082,-9131.099580655082,-9131.099580655082,-9131.099580655082,-9131.099580655082,0.0,0.0,0.0,3423304.292479371
3432471.7230567164,3256998.2807754986,3582186.72816066,3432471.7230567164,3432471.7230567164,-8972.469751914581,-8972.469751914581,-8972.469751914581,-8972.469751914581,-8972.469751914581,-8972.469751914581,0.0,0.0,0.0,3423499.253304802
3432508.0540534067,3288690.784511595,3601854.767036922,3432508.0540534067,3432508.0540534067,8907.193485214264,8907.193485214264,8907.193485214264,8907.193485214264,8907.193485214264,8907.193485214264,0.0,0.0,0.0,3441415.247538621
3432544.3850500965,3265121.9864262813,3582003.400214698,3432544.3850500965,3432544.3850500965,-5887.836262738338,-5887.836262738338,-5887.836262738338,-5887.836262738338,-5887.836262738338,-5887.836262738338,0.0,0.0,0.0,3426656.548787358
3432580.716046787,3273262.0364411357,3614929.611200517,3432580.716046787,3432580.716046787,6984.929526509558,6984.929526509558,6984.929526509558,6984.929526509558,6984.929526509558,6984.929526509558,0.0,0.0,0.0,3439565.6455732966
3432617.047043477,3279141.586713713,3611257.840305649,3432617.047043477,3432617.047043477,14715.693924144374,14715.693924144374,14715.693924144374,14715.693924144374,14715.693924144374,14715.693924144374,0.0,0.0,0.0,3447332.7409676216
3432653.378040167,3265264.0804702058,3596333.865403961,3432653.378040167,3432653.378040167,-6616.411340474595,-6616.411340474595,-6616.411340474595,-6616.411340474595,-6616.411340474595,-6616.411340474595,0.0,0.0,0.0,3426036.9666996924
3432689.7090368574,3271259.4915289115,3574536.747040524,3432689.7090368574,3432689.7090368574,-9131.099580649397,-9131.099580649397,-9131.099580649397,-9131.099580649397,-9131.099580649397,-9131.099580649397,0.0,0.0,0.0,3423558.609456208
3432726.040033547,3266521.6208373085,3589288.414150865,3432726.040033547,3432726.040033547,-8972.469751902905,-8972.469751902905,-8972.469751902905,-8972.469751902905,-8972.469751902905,-8972.469751902905,0.0,0.0,0.0,3423753.5702816444
3432714.215028518,3280004.347614073,3606532.1348916804,3432714.215028518,3432714.215028518,8907.193485226942,8907.193485226942,8907.193485226942,8907.193485226942,8907.193485226942,8907.193485226942,0.0,0.0,0.0,3441621.408513745
3432702.390023489,3256297.2267106227,3584516.9342234493,3432702.390023489,3432702.390023489,-5887.836262766525,-5887.836262766525,-5887.836262766525,-5887.836262766525,-5887.836262766525,-5887.836262766525,0.0,0.0,0.0,3426814.5537607223
3432690.5650184597,3280458.0233273525,3594915.012745332,3432690.5650184597,3432690.5650184597,6984.929526453042,6984.929526453042,6984.929526453042,6984.929526453042,6984.929526453042,6984.929526453042,0.0,0.0,0.0,3439675.4945449126
3432678.740013431,3271030.32094507,3607909.292273883,3432678.740013431,3432678.740013431,14715.693924107716,14715.693924107716,14715.693924107716,14715.693924107716,14715.693924107716,14715.693924107716,0.0,0.0,0.0,3447394.4339375384
3432666.915008402,3248082.953814291,3583358.1656365804,3432666.915008402,3432666.915008402,-6616.411340498199,-6616.411340498199,-6616.411340498199,-6616.411340498199,-6616.411340498199,-6616.411340498199,0.0,0.0,0.0,3426050.5036679036
3432655.0900033726,3268186.596190441,3575657.6913554315,3432655.0900033726,3432655.0900033726,-9131.099580643711,-9131.099580643711,-9131.099580643711,-9131.099580643711,-9131.099580643711,-9131.099580643711,0.0,0.0,0.0,3423523.990422729
3432643.264998344,3267296.399196752,3594932.977988052,3432643.264998344,3432643.264998344,-8972.469751892391,-8972.469751892391,-8972.469751892391,-8972.469751892391,-8972.469751892391,-8972.469751892391,0.0,0.0,0.0,3423670.795246451
3432631.439993315,3287676.530615849,3615933.7152050356,3432631.439993315,3432631.439993315,8907.193485214471,8907.193485214471,8907.193485214471,8907.193485214471,8907.193485214471,8907.193485214471,0.0,0.0,0.0,3441538.6334785293
3432619.6149882856,3261323.2448247927,3605478.6320916335,3432619.6149882856,3432619.6149882856,-5887.836262794712,-5887.836262794712,-5887.836262794712,-5887.836262794712,-5887.836262794712,-5887.836262794712,0.0,0.0,0.0,3426731.778725491
3432607.7899832567,3285107.693563604,3611306.378450052,3432607.7899832567,3432607.7899832567,6984.929526453482,6984.929526453482,6984.929526453482,6984.929526453482,6984.929526453482,6984.929526453482,0.0,0.0,0.0,3439592.71950971
3432595.9649782274,3275482.528787012,3611756.755082058,3432595.9649782274,3432595.9649782274,14715.69392415753,14715.69392415753,14715.69392415753,14715.69392415753,14715.69392415753,14715.69392415753,0.0,0.0,0.0,3447311.658902385
3432584.1399731985,3265725.9911762225,3587430.588376554,3432584.1399731985,3432584.1399731985,-6616.411340521804,-6616.411340521804,-6616.411340521804,-6616.411340521804,-6616.411340521804,-6616.411340521804,0.0,0.0,0.0,3425967.728632677
3432572.3149681697,3266589.9839066183,3583629.1700171735,3432572.3149681697,3432572.3149681697,-9131.099580656797,-9131.099580656797,-9131.099580656797,-9131.099580656797,-9131.099580656797,-9131.099580656797,0.0,0.0,0.0,3423441.215387513
3432560.489963141,3254252.1409554016,3582537.757448558,3432560.489963141,3432560.489963141,-8972.469751941671,-8972.469751941671,-8972.469751941671,-8972.469751941671,-8972.469751941671,-8972.469751941671,0.0,0.0,0.0,3423588.0202111993
3432548.664958112,3288061.968784555,3607587.8696468584,3432548.664958112,3432548.664958112,8907.193485227152,8907.193485227152,8907.193485227152,8907.193485227152,8907.193485227152,8907.193485227152,0.0,0.0,0.0,3441455.858443339
3432536.8399530826,3270782.6759982994,3591716.6878425158,3432536.8399530826,3432536.8399530826,-5887.836262787761,-5887.836262787761,-5887.836262787761,-5887.836262787761,-5887.836262787761,-5887.836262787761,0.0,0.0,0.0,3426649.003690295
3432525.0149480533,3291853.197616916,3609478.9097097865,3432525.0149480533,3432525.0149480533,6984.929526453924,6984.929526453924,6984.929526453924,6984.929526453924,6984.929526453924,6984.929526453924,0.0,0.0,0.0,3439509.944474507
3432513.1899430244,3290552.649285709,3603593.4250271916,3432513.1899430244,3432513.1899430244,14715.693924182087,14715.693924182087,14715.693924182087,14715.693924182087,14715.693924182087,14715.693924182087,0.0,0.0,0.0,3447228.8838672065
3432501.3649379956,3275620.3984503574,3594666.5281188004,3432501.3649379956,3432501.3649379956,-6616.411340458548,-6616.411340458548,-6616.411340458548,-6616.411340458548,-6616.411340458548,-6616.411340458548,0.0,0.0,0.0,3425884.9535975372
3432456.6402446763,3254569.775520285,3588186.0178658776,3432456.6402446763,3432456.6402446763,-9131.099580669885,-9131.099580669885,-9131.099580669885,-9131.099580669885,-9131.099580669885,-9131.099580669885,0.0,0.0,0.0,3423325.5406640065
3432411.9155513574,3256799.6717006885,3581212.3680019905,3432411.9155513574,3432411.9155513574,-8972.46975193058,-8972.46975193058,-8972.46975193058,-8972.46975193058,-8972.46975193058,-8972.46975193058,0.0,0.0,0.0,3423439.4457994266
3432367.190858038,3263310.986773918,3598243.6402409994,3432367.190858038,3432367.190858038,8907.193485200183,8907.193485200183,8907.193485200183,8907.193485200183,8907.193485200183,8907.193485200183,0.0,0.0,0.0,3441274.3843432385
3432322.4661647193,3256105.527734775,3595691.5231431057,3432322.4661647193,3432322.4661647193,-5887.83626278081,-5887.83626278081,-5887.83626278081,-5887.83626278081,-5887.83626278081,-5887.83626278081,0.0,0.0,0.0,3426434.6299019386
3432277.7414714,3275869.7977357935,3604065.47706194,3432277.7414714,3432277.7414714,6984.92952649786,6984.92952649786,6984.92952649786,6984.92952649786,6984.92952649786,6984.92952649786,0.0,0.0,0.0,3439262.670997898
3432233.016778081,3278893.106774496,3602560.8936585374,3432233.016778081,3432233.016778081,14715.693924188665,14715.693924188665,14715.693924188665,14715.693924188665,14715.693924188665,14715.693924188665,0.0,0.0,0.0,3446948.71070227
3432188.292084762,3269439.3392064753,3577086.5045876564,3432188.292084762,3432188.292084762,-6616.411340447741,-6616.411340447741,-6616.411340447741,-6616.411340447741,-6616.411340447741,-6616.411340447741,0.0,0.0,0.0,3425571.8807443143
3432143.5673914435,3273479.417834716,3582263.5371677857,3432143.5673914435,3432143.5673914435,-9131.099580664197,-9131.099580664197,-9131.099580664197,-9131.099580664197,-9131.099580664197,-9131.099580664197,0.0,0.0,0.0,3423012.4678107793
3432098.8426981242,3251447.6324438206,3590640.28353445,3432098.8426981242,3432098.8426981242,-8972.469751919483,-8972.469751919483,-8972.469751919483,-8972.469751919483,-8972.469751919483,-8972.469751919483,0.0,0.0,0.0,3423126.3729462046
3432054.1180048054,3278861.8051813683,3613630.6306003677,3432054.1180048054,3432054.1180048054,8907.19348521286,8907.19348521286,8907.19348521286,8907.19348521286,8907.19348521286,8907.19348521286,0.0,0.0,0.0,3440961.3114900184
3432009.393311486,3266068.4372089263,3586474.2260359195,3432009.393311486,3432009.393311486,-5887.836262768087,-5887.836262768087,-5887.836262768087,-5887.836262768087,-5887.836262768087,-5887.836262768087,0.0,0.0,0.0,3426121.557048718
3431964.6686181673,3281944.0360362427,3599338.6187198767,3431964.6686181673,3431964.6686181673,6984.929526541791,6984.929526541791,6984.929526541791,6984.929526541791,6984.929526541791,6984.929526541791,0.0,0.0,0.0,3438949.598144709
3431919.943924848,3274575.778010499,3607267.898130875,3431919.943924848,3431919.943924848,14715.693924152007,14715.693924152007,14715.693924152007,14715.693924152007,14715.693924152007,14715.693924152007,0.0,0.0,0.0,3446635.637849
3431875.219231529,3261467.9016454816,3593770.759345413,3431875.219231529,3431875.219231529,-6616.41134050576,-6616.41134050576,-6616.41134050576,-6616.41134050576,-6616.41134050576,-6616.41134050576,0.0,0.0,0.0,3425258.8078910233
3431830.4945382103,3269907.5697912015,3592982.5737313717,3431830.4945382103,3431830.4945382103,-9131.099580658512,-9131.099580658512,-9131.099580658512,-9131.099580658512,-9131.099580658512,-9131.099580658512,0.0,0.0,0.0,3422699.3949575517
3431785.769844891,3255059.947394564,3591363.4303791625,3431785.769844891,3431785.769844891,-8972.469751968763,-8972.469751968763,-8972.469751968763,-8972.469751968763,-8972.469751968763,-8972.469751968763,0.0,0.0,0.0,3422813.300092922
3431741.045151572,3280647.382900661,3609195.031641283,3431741.045151572,3431741.045151572,8907.193485205715,8907.193485205715,8907.193485205715,8907.193485205715,8907.193485205715,8907.193485205715,0.0,0.0,0.0,3440648.2386367777
3431696.320458253,3263432.309111435,3581501.479908171,3431696.320458253,3431696.320458253,-5887.836262796275,-5887.836262796275,-5887.836262796275,-5887.836262796275,-5887.836262796275,-5887.836262796275,0.0,0.0,0.0,3425808.484195457
3431651.595764934,3268391.762385958,3591169.190672359,3431651.595764934,3431651.595764934,6984.929526542233,6984.929526542233,6984.929526542233,6984.929526542233,6984.929526542233,6984.929526542233,0.0,0.0,0.0,3438636.5252914764
3431606.8706354406,3282500.0519946604,3616937.879068605,3431606.8706354406,3431606.8706354406,14715.693924158584,14715.693924158584,14715.693924158584,14715.693924158584,14715.693924158584,14715.693924158584,0.0,0.0,0.0,3446322.5645595994
3431562.145505947,3265890.0583852874,3589408.3235634626,3431562.145505947,3431562.145505947,-6616.411340494952,-6616.411340494952,-6616.411340494952,-6616.411340494952,-6616.411340494952,-6616.411340494952,0.0,0.0,0.0,3424945.734165452
3431517.4203764535,3269914.7580893594,3587169.570471744,3431517.4203764535,3431517.4203764535,-9131.099580660608,-9131.099580660608,-9131.099580660608,-9131.099580660608,-9131.099580660608,-9131.099580660608,0.0,0.0,0.0,3422386.320795793
3431472.69524696,3254869.3470554007,3590183.844435705,3431472.69524696,3431472.69524696,-8972.46975195767,-8972.46975195767,-8972.46975195767,-8972.46975195767,-8972.46975195767,-8972.46975195767,0.0,0.0,0.0,3422500.225495002
3431427.9701174665,3279812.432032636,3602579.18305581,3431427.9701174665,3431427.9701174665,8907.193485218393,8907.193485218393,8907.193485218393,8907.193485218393,8907.193485218393,8907.193485218393,0.0,0.0,0.0,3440335.163602685
3431383.244987973,3256876.932126811,3582804.607293153,3431383.244987973,3431383.244987973,-5887.8362627541865,-5887.8362627541865,-5887.8362627541865,-5887.8362627541865,-5887.8362627541865,-5887.8362627541865,0.0,0.0,0.0,3425495.408725219
3431338.5198584795,3266041.648831586,3585698.4233780093,3431338.5198584795,3431338.5198584795,6984.929526542676,6984.929526542676,6984.929526542676,6984.929526542676,6984.929526542676,6984.929526542676,0.0,0.0,0.0,3438323.4493850223
3431293.794728986,3287586.9310727185,3611599.6689742515,3431293.794728986,3431293.794728986,14715.693924183142,14715.693924183142,14715.693924183142,14715.693924183142,14715.693924183142,14715.693924183142,0.0,0.0,0.0,3446009.488653169
3431249.0695994925,3256303.2022013995,3585945.7706314223,3431249.0695994925,3431249.0695994925,-6616.411340518557,-6616.411340518557,-6616.411340518557,-6616.411340518557,-6616.411340518557,-6616.411340518557,0.0,0.0,0.0,3424632.658258974
3431204.344469999,3250881.5687494986,3584718.83454707,3431204.344469999,3431204.344469999,-9131.099580673694,-9131.099580673694,-9131.099580673694,-9131.099580673694,-9131.099580673694,-9131.099580673694,0.0,0.0,0.0,3422073.2448893255
3431159.6193405055,3249387.5269451775,3581164.780513229,3431159.6193405055,3431159.6193405055,-8972.469751947156,-8972.469751947156,-8972.469751947156,-8972.469751947156,-8972.469751947156,-8972.469751947156,0.0,0.0,0.0,3422187.1495885584
3431114.8942110124,3270653.260493371,3606471.0688589807,3431114.8942110124,3431114.8942110124,8907.193485211248,8907.193485211248,8907.193485211248,8907.193485211248,8907.193485211248,8907.193485211248,0.0,0.0,0.0,3440022.0876962235
3431070.1690815184,3261630.6613737787,3594366.9908150067,3431070.1690815184,3431070.1690815184,-5887.836262782373,-5887.836262782373,-5887.836262782373,-5887.836262782373,-5887.836262782373,-5887.836262782373,0.0,0.0,0.0,3425182.332818736
3431025.443952025,3274730.941038174,3600564.622012765,3431025.443952025,3431025.443952025,6984.929526442666,6984.929526442666,6984.929526442666,6984.929526442666,6984.929526442666,6984.929526442666,0.0,0.0,0.0,3438010.3734784676
3430980.7188225314,3279445.0495966766,3617620.9770615217,3430980.7188225314,3430980.7188225314,14715.69392418972,14715.69392418972,14715.69392418972,14715.69392418972,14715.69392418972,14715.69392418972,0.0,0.0,0.0,3445696.412746721
3430935.993693038,3260969.3071963615,3575881.7064992334,3430935.993693038,3430935.993693038,-6616.4113405077505,-6616.4113405077505,-6616.4113405077505,-6616.4113405077505,-6616.4113405077505,-6616.4113405077505,0.0,0.0,0.0,3424319.58235253
3430891.268563545,3256563.136927401,3591556.0071765212,3430891.268563545,3430891.268563545,-9131.099580649232,-9131.099580649232,-9131.099580649232,-9131.099580649232,-9131.099580649232,-9131.099580649232,0.0,0.0,0.0,3421760.1689828956
3430846.5434340513,3268922.9045934426,3582514.590671295,3430846.5434340513,3430846.5434340513,-8972.46975193548,-8972.46975193548,-8972.46975193548,-8972.46975193548,-8972.46975193548,-8972.46975193548,0.0,0.0,0.0,3421874.073682116
3430801.8183135274,3263591.326448071,3602880.430969503,3430801.8183135274,3430801.8183135274,8907.193485218602,8907.193485218602,8907.193485218602,8907.193485218602,8907.193485218602,8907.193485218602,0.0,0.0,0.0,3439709.011798746
3430757.0931930034,3257213.550989259,3583706.9787488305,3430757.0931930034,3430757.0931930034,-5887.836262775422,-5887.836262775422,-5887.836262775422,-5887.836262775422,-5887.836262775422,-5887.836262775422,0.0,0.0,0.0,3424869.256930228
3430712.3680724795,3281267.6391365775,3607970.157325804,3430712.3680724795,3430712.3680724795,6984.9295264866,6984.9295264866,6984.9295264866,6984.9295264866,6984.9295264866,6984.9295264866,0.0,0.0,0.0,3437697.297598966
3430667.642951956,3288028.4457164495,3606201.347230249,3430667.642951956,3430667.642951956,14715.693924153062,14715.693924153062,14715.693924153062,14715.693924153062,14715.693924153062,14715.693924153062,0.0,0.0,0.0,3445383.3368761092
3430622.9178314316,3254854.476673766,3585662.887076354,3430622.9178314316,3430622.9178314316,-6616.4113405313565,-6616.4113405313565,-6616.4113405313565,-6616.4113405313565,-6616.4113405313565,-6616.4113405313565,0.0,0.0,0.0,3424006.5064909
3430578.192710908,3240752.0392324054,3579405.9760889956,3430578.192710908,3430578.192710908,-9131.09958066232,-9131.09958066232,-9131.09958066232,-9131.09958066232,-9131.09958066232,-9131.09958066232,0.0,0.0,0.0,3421447.093130246
3430533.467590384,3253610.5389190153,3589651.529134562,3430533.467590384,3430533.467590384,-8972.469751924964,-8972.469751924964,-8972.469751924964,-8972.469751924964,-8972.469751924964,-8972.469751924964,0.0,0.0,0.0,3421560.9978384594
3430488.7424698602,3283465.881772152,3612537.7835805714,3430488.7424698602,3430488.7424698602,8907.193485211455,8907.193485211455,8907.193485211455,8907.193485211455,8907.193485211455,8907.193485211455,0.0,0.0,0.0,3439395.935955072
3430444.0173493363,3265550.749092023,3587499.3019197015,3430444.0173493363,3430444.0173493363,-5887.836262803609,-5887.836262803609,-5887.836262803609,-5887.836262803609,-5887.836262803609,-5887.836262803609,0.0,0.0,0.0,3424556.181086533
3430399.292228813,3283501.495728896,3613037.0323784305,3430399.292228813,3430399.292228813,6984.929526487041,6984.929526487041,6984.929526487041,6984.929526487041,6984.929526487041,6984.929526487041,0.0,0.0,0.0,3437384.2217552997
3430354.5671082884,3281487.8685280206,3602399.2489144085,3430354.5671082884,3430354.5671082884,14715.693924202873,14715.693924202873,14715.693924202873,14715.693924202873,14715.693924202873,14715.693924202873,0.0,0.0,0.0,3445070.2610324915
3430309.8419877645,3255731.3341064896,3581338.9824821786,3430309.8419877645,3430309.8419877645,-6616.411340468099,-6616.411340468099,-6616.411340468099,-6616.411340468099,-6616.411340468099,-6616.411340468099,0.0,0.0,0.0,3423693.4306472964
3430265.116867241,3254580.7039814615,3582351.0711312867,3430265.116867241,3430265.116867241,-9131.09958064564,-9131.09958064564,-9131.09958064564,-9131.09958064564,-9131.09958064564,-9131.09958064564,0.0,0.0,0.0,3421134.0172865954
3430220.3917467166,3258547.5286445785,3577213.0361851435,3430220.3917467166,3430220.3917467166,-8972.46975191445,-8972.46975191445,-8972.46975191445,-8972.46975191445,-8972.46975191445,-8972.46975191445,0.0,0.0,0.0,3421247.921994802
3430175.666626193,3278849.5298501523,3620464.082457137,3430175.666626193,3430175.666626193,8907.193485224136,8907.193485224136,8907.193485224136,8907.193485224136,8907.193485224136,8907.193485224136,0.0,0.0,0.0,3439082.8601114172
3430130.941505669,3254961.62076643,3578425.086428889,3430130.941505669,3430130.941505669,-5887.83626279666,-5887.83626279666,-5887.83626279666,-5887.83626279666,-5887.83626279666,-5887.83626279666,0.0,0.0,0.0,3424243.1052428726
3430086.216385145,3278496.7135668783,3600801.777976726,3430086.216385145,3430086.216385145,6984.929526474017,6984.929526474017,6984.929526474017,6984.929526474017,6984.929526474017,6984.929526474017,0.0,0.0,0.0,3437071.145911619
3430041.4912646213,3286951.422129654,3629215.7037736624,3430041.4912646213,3430041.4912646213,14715.693924166213,14715.693924166213,14715.693924166213,14715.693924166213,14715.693924166213,14715.693924166213,0.0,0.0,0.0,3444757.1851887875
3429996.766144098,3250581.8681053016,3573552.1310585304,3429996.766144098,3429996.766144098,-6616.411340491705,-6616.411340491705,-6616.411340491705,-6616.411340491705,-6616.411340491705,-6616.411340491705,0.0,0.0,0.0,3423380.354803606
3429952.0412084255,3259534.2404706203,3589754.900707919,3429952.0412084255,3429952.0412084255,-9131.099580658729,-9131.099580658729,-9131.099580658729,-9131.099580658729,-9131.099580658729,-9131.099580658729,0.0,0.0,0.0,3420820.941627767
3429907.3162727538,3248970.600941508,3579966.054130187,3429907.3162727538,3429907.3162727538,-8972.469751903356,-8972.469751903356,-8972.469751903356,-8972.469751903356,-8972.469751903356,-8972.469751903356,0.0,0.0,0.0,3420934.8465208504
3429862.5913370815,3290128.059029793,3611031.6121993857,3429862.5913370815,3429862.5913370815,8907.193485197167,8907.193485197167,8907.193485197167,8907.193485197167,8907.193485197167,8907.193485197167,0.0,0.0,0.0,3438769.7848222787
3429817.8664014097,3247922.023281376,3595403.9499003063,3429817.8664014097,3429817.8664014097,-5887.836262748797,-5887.836262748797,-5887.836262748797,-5887.836262748797,-5887.836262748797,-5887.836262748797,0.0,0.0,0.0,3423930.030138661
3429773.141465738,3268878.352991924,3603438.839926135,3429773.141465738,3429773.141465738,6984.929526430965,6984.929526430965,6984.929526430965,6984.929526430965,6984.929526430965,6984.929526430965,0.0,0.0,0.0,3436758.070992169
3429728.4165300657,3269037.4884143947,3608869.5182727044,3429728.4165300657,3429728.4165300657,14715.693924129557,14715.693924129557,14715.693924129557,14715.693924129557,14715.693924129557,14715.693924129557,0.0,0.0,0.0,3444444.110454195
3429683.691594394,3272093.415681432,3598908.797441889,3429683.691594394,3429683.691594394,-6616.4113404808995,-6616.4113404808995,-6616.4113404808995,-6616.4113404808995,-6616.4113404808995,-6616.4113404808995,0.0,0.0,0.0,3423067.2802539133
3429638.9666587217,3253657.955350372,3576789.6296045976,3429638.9666587217,3429638.9666587217,-9131.09958065304,-9131.09958065304,-9131.09958065304,-9131.09958065304,-9131.09958065304,-9131.09958065304,0.0,0.0,0.0,3420507.8670780687
3429594.24172305,3252588.929902969,3603483.635544801,3429594.24172305,3429594.24172305,-8972.46975195322,-8972.46975195322,-8972.46975195322,-8972.46975195322,-8972.46975195322,-8972.46975195322,0.0,0.0,0.0,3420621.7719710968
3429549.5167873777,3287145.4735918897,3596333.9507733574,3429549.5167873777,3429549.5167873777,8907.193485209846,8907.193485209846,8907.193485209846,8907.193485209846,8907.193485209846,8907.193485209846,0.0,0.0,0.0,3438456.7102725874
3429504.791851706,3260589.494518819,3593703.6093373615,3429504.791851706,3429504.791851706,-5887.836262741847,-5887.836262741847,-5887.836262741847,-5887.836262741847,-5887.836262741847,-5887.836262741847,0.0,0.0,0.0,3423616.955588964
3429460.066916034,3273096.114310798,3605934.478418926,3429460.066916034,3429460.066916034,6984.929526474899,6984.929526474899,6984.929526474899,6984.929526474899,6984.929526474899,6984.929526474899,0.0,0.0,0.0,3436444.996442509
3429415.341980362,3281490.253512103,3603455.4693717365,3429415.341980362,3429415.341980362,14715.693924136134,14715.693924136134,14715.693924136134,14715.693924136134,14715.693924136134,14715.693924136134,0.0,0.0,0.0,3444131.035904498
3429370.61704469,3254705.2598407865,3577943.9438825347,3429370.61704469,3429370.61704469,-6616.411340538915,-6616.411340538915,-6616.411340538915,-6616.411340538915,-6616.411340538915,-6616.411340538915,0.0,0.0,0.0,3422754.205704151
3429325.892109018,3248970.8472594703,3589990.730720442,3429325.892109018,3429325.892109018,-9131.099580647355,-9131.099580647355,-9131.099580647355,-9131.099580647355,-9131.099580647355,-9131.099580647355,0.0,0.0,0.0,3420194.7925283704
3429281.167173346,3262534.453991448,3572666.0446371357,3429281.167173346,3429281.167173346,-8972.469751941542,-8972.469751941542,-8972.469751941542,-8972.469751941542,-8972.469751941542,-8972.469751941542,0.0,0.0,0.0,3420308.6974214045
3429236.442237674,3269917.135288742,3593964.43456378,3429236.442237674,3429236.442237674,8907.193485222524,8907.193485222524,8907.193485222524,8907.193485222524,8907.193485222524,8907.193485222524,0.0,0.0,0.0,3438143.635722896
3429191.717302002,3263813.404272325,3592801.212606782,3429191.717302002,3429191.717302002,-5887.836262770034,-5887.836262770034,-5887.836262770034,-5887.836262770034,-5887.836262770034,-5887.836262770034,0.0,0.0,0.0,3423303.881039232
3429146.99236633,3258149.341201299,3616580.045728086,3429146.99236633,3429146.99236633,6984.92952647534,6984.92952647534,6984.92952647534,6984.92952647534,6984.92952647534,6984.92952647534,0.0,0.0,0.0,3436131.9218928055
3429102.371974342,3292219.312491517,3607055.1649680375,3429102.371974342,3429102.371974342,14715.69392411746,14715.69392411746,14715.69392411746,14715.69392411746,14715.69392411746,14715.69392411746,0.0,0.0,0.0,3443818.0658984594
3429057.7515823543,3265554.840371604,3592362.9667090992,3429057.7515823543,3429057.7515823543,-6616.411340441247,-6616.411340441247,-6616.411340441247,-6616.411340441247,-6616.411340441247,-6616.411340441247,0.0,0.0,0.0,3422441.340241913
3429013.1311903666,3257968.2463864656,3581807.7360153305,3429013.1311903666,3429013.1311903666,-9131.09958064167,-9131.09958064167,-9131.09958064167,-9131.09958064167,-9131.09958064167,-9131.09958064167,0.0,0.0,0.0,3419882.0316097247
3428968.510798379,3260217.6994203655,3571592.253118227,3428968.510798379,3428968.510798379,-8972.469751931028,-8972.469751931028,-8972.469751931028,-8972.469751931028,-8972.469751931028,-8972.469751931028,0.0,0.0,0.0,3419996.041046448
3428923.890406391,3274290.210696786,3597206.4151816135,3428923.890406391,3428923.890406391,8907.193485215379,8907.193485215379,8907.193485215379,8907.193485215379,8907.193485215379,8907.193485215379,0.0,0.0,0.0,3437831.0838916064
3428879.2700144034,3268102.2323104683,3575087.5014864192,3428879.2700144034,3428879.2700144034,-5887.836262757311,-5887.836262757311,-5887.836262757311,-5887.836262757311,-5887.836262757311,-5887.836262757311,0.0,0.0,0.0,3422991.433751646
3428834.649622415,3266402.186177573,3594613.0587634053,3428834.649622415,3428834.649622415,6984.929526475783,6984.929526475783,6984.929526475783,6984.929526475783,6984.929526475783,6984.929526475783,0.0,0.0,0.0,3435819.579148891
3428790.029230428,3283986.896318167,3602191.4713422433,3428790.029230428,3428790.029230428,14715.69392416727,14715.69392416727,14715.69392416727,14715.69392416727,14715.69392416727,14715.69392416727,0.0,0.0,0.0,3443505.723154595
3428745.4088384397,3256965.061746196,3581582.933701375,3428745.4088384397,3428745.4088384397,-6616.411340499264,-6616.411340499264,-6616.411340499264,-6616.411340499264,-6616.411340499264,-6616.411340499264,0.0,0.0,0.0,3422128.9974979404
3428700.7884464525,3263422.097745913,3569210.867246429,3428700.7884464525,3428700.7884464525,-9131.099580654758,-9131.099580654758,-9131.099580654758,-9131.099580654758,-9131.099580654758,-9131.099580654758,0.0,0.0,0.0,3419569.6888657976
3428656.1680544643,3248794.473503668,3581334.006845063,3428656.1680544643,3428656.1680544643,-8972.469751919936,-8972.469751919936,-8972.469751919936,-8972.469751919936,-8972.469751919936,-8972.469751919936,0.0,0.0,0.0,3419683.698302544
3428611.5476624765,3277774.5646831207,3601207.2813603287,3428611.5476624765,3428611.5476624765,8907.193485242553,8907.193485242553,8907.193485242553,8907.193485242553,8907.193485242553,8907.193485242553,0.0,0.0,0.0,3437518.7411477193
3428566.927270489,3244343.3899043864,3588188.058815221,3428566.927270489,3428566.927270489,-5887.836262785499,-5887.836262785499,-5887.836262785499,-5887.836262785499,-5887.836262785499,-5887.836262785499,0.0,0.0,0.0,3422679.0910077034
3428522.306878501,3271582.00020829,3603031.69998921,3428522.306878501,3428522.306878501,6984.929526476224,6984.929526476224,6984.929526476224,6984.929526476224,6984.929526476224,6984.929526476224,0.0,0.0,0.0,3435507.2364049773
3428477.6864865134,3285263.7377691227,3611830.9066776535,3428477.6864865134,3428477.6864865134,14715.693924130612,14715.693924130612,14715.693924130612,14715.693924130612,14715.693924130612,14715.693924130612,0.0,0.0,0.0,3443193.3804106438
3428433.0660945256,3252976.0087220096,3581651.629927546,3428433.0660945256,3428433.0660945256,-6616.411340488457,-6616.411340488457,-6616.411340488457,-6616.411340488457,-6616.411340488457,-6616.411340488457,0.0,0.0,0.0,3421816.654754037
